[INFO] [launch]: All log files can be found below /home/linuxbrew/.ros/log/2024-06-05-10-34-50-759742-SpotCORE-23854
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [python3-1]: process started with pid [23856]
[python3-1] /home/linuxbrew/ros2_ws/src/isabel_interface/scripts/vel2.py:228: DeprecationWarning: The binary mode of fromstring is deprecated, as it behaves surprisingly on unicode inputs. Use frombuffer instead
[python3-1]   data = np.fromstring(_point_cloud_task.proto[0].point_cloud.data, dtype=np.float32)
[python3-1] Connected.
[python3-1] ROBOT:  0.007296537980437279 0.017555199563503265 0.0006808225298300385 -0.0031779950950294733 -0.001139361411333084 0.9999940395355225
[python3-1] ROBOT:  0.007056425325572491 0.017586523666977882 0.0006713432376272976 -0.003178713843226433 -0.0011756906751543283 0.9999940395355225
[python3-1] ROBOT:  0.006887566763907671 0.017620893195271492 0.0006681764498353004 -0.003183937631547451 -0.001194442855194211 0.9999939799308777
[python3-1] ROBOT:  0.0066907331347465515 0.017622768878936768 0.0006624571396969259 -0.003180277766659856 -0.0011889502638950944 0.9999939799308777
[python3-1] ROBOT:  0.006527649704366922 0.017628327012062073 0.000670511566568166 -0.0031840961892157793 -0.0012010815553367138 0.9999939799308777
[python3-1] ROBOT:  0.00634751608595252 0.01764560490846634 0.000688791973516345 -0.0031780004501342773 -0.0012057959102094173 0.9999939799308777
[python3-1] ROBOT:  0.006175356451421976 0.017648747190833092 0.000693395035341382 -0.003176924306899309 -0.0011778571642935276 0.9999939799308777
[python3-1] ROBOT:  0.005988961085677147 0.017663298174738884 0.0007053581066429615 -0.003167524700984359 -0.0011934420326724648 0.9999939799308777
[python3-1] ROBOT:  0.0057914950884878635 0.017675217241048813 0.0007079095812514424 -0.0031672518234699965 -0.0011849702568724751 0.9999940395355225
[python3-1] ROBOT:  0.005588856525719166 0.017663825303316116 0.0007001182530075312 -0.0031611365266144276 -0.001176893012598157 0.9999940395355225
[python3-1] ROBOT:  0.00538407638669014 0.017647210508584976 0.0006929267547093332 -0.003162578446790576 -0.0011776596074923873 0.9999940395355225
[python3-1] ROBOT:  0.0051881093531847 0.017608879134058952 0.0006808342295698822 -0.0031716616358608007 -0.0011833542957901955 0.9999940395355225
[python3-1] ROBOT:  0.005022994242608547 0.017601022496819496 0.0006840410060249269 -0.0031784940510988235 -0.0011886144056916237 0.9999939799308777
[python3-1] ROBOT:  0.004834444727748632 0.017573606222867966 0.000680189928971231 -0.003189678071066737 -0.0011915399227291346 0.9999939799308777
[python3-1] ROBOT:  0.004630278330296278 0.01757044717669487 0.0006823083967901766 -0.003176729427650571 -0.0011979197151958942 0.9999939799308777
[python3-1] ROBOT:  0.0044594211503863335 0.017571132630109787 0.0006787172751501203 -0.0031790160574018955 -0.0011993303196504712 0.9999939799308777
[python3-1] ROBOT:  0.00426584854722023 0.01758095622062683 0.0006797589594498277 -0.00316986464895308 -0.0012007931945845485 0.9999940395355225
[python3-1] ROBOT:  0.004080400336533785 0.01758325658738613 0.0006865544710308313 -0.003168469527736306 -0.0012092964025214314 0.9999939799308777
[python3-1] ROBOT:  0.0039025144651532173 0.017595255747437477 0.000702907214872539 -0.003161004977300763 -0.0012047793716192245 0.9999940395355225
[python3-1] ROBOT:  0.003792437259107828 0.017547309398651123 0.0006946523208171129 -0.003173097735270858 -0.001217403681948781 0.9999939799308777
[python3-1] ROBOT:  0.003621927462518215 0.017532428726553917 0.0006948721711523831 -0.00315717700868845 -0.0012184869265183806 0.9999939799308777
[python3-1] ROBOT:  0.0035057328641414642 0.017527032643556595 0.0006954965065233409 -0.003158218925818801 -0.0012105865171179175 0.9999940395355225
[python3-1] ROBOT:  0.0033699884079396725 0.017514346167445183 0.000688488595187664 -0.003152616089209914 -0.0012085858033969998 0.9999940395355225
[python3-1] ROBOT:  0.0032210703939199448 0.017523234710097313 0.000691868073772639 -0.0031481243204325438 -0.001209859736263752 0.9999940395355225
[python3-1] ROBOT:  0.003109441604465246 0.017517082393169403 0.0006885810289531946 -0.0031482672784477472 -0.0012042075395584106 0.9999940395355225
[python3-1] ROBOT:  0.0029625091701745987 0.017507009208202362 0.0006834968226030469 -0.00314656482078135 -0.0011916778748854995 0.9999940991401672
[python3-1] ROBOT:  0.0028422363102436066 0.017508741468191147 0.0006858025444671512 -0.0031521860510110855 -0.0012027234770357609 0.9999940395355225
[python3-1] ROBOT:  0.002731609158217907 0.01751289702951908 0.0006919337320141494 -0.0031616310589015484 -0.0011982866562902927 0.9999940395355225
[python3-1] ROBOT:  0.002566264010965824 0.01753983274102211 0.0007059150375425816 -0.003153755096718669 -0.001185135100968182 0.9999940395355225
[python3-1] ROBOT:  0.002441584598273039 0.017535846680402756 0.0007042906945571303 -0.0031611116137355566 -0.0011768201366066933 0.9999940395355225
[python3-1] ROBOT:  0.0022963634692132473 0.017520084977149963 0.0006975551368668675 -0.003160058753564954 -0.001196839613839984 0.9999940395355225
[python3-1] ROBOT:  0.002172744832932949 0.017548415809869766 0.0007062804652377963 -0.00316802179440856 -0.0012026181211695075 0.9999939799308777
[python3-1] ROBOT:  0.0020217751152813435 0.017544487491250038 0.0007050090353004634 -0.003164321882650256 -0.0011873359326273203 0.9999940395355225
[python3-1] ROBOT:  0.0018716854974627495 0.01755858026444912 0.0007108857971616089 -0.003153603756800294 -0.0011706952936947346 0.9999940395355225
[python3-1] ROBOT:  0.0017587807960808277 0.01756659336388111 0.0007135253981687129 -0.003162613371387124 -0.0011760746128857136 0.9999940395355225
[python3-1] ROBOT:  0.0016324305906891823 0.0175663810223341 0.0007108618156053126 -0.0031567751429975033 -0.0011791866272687912 0.9999940395355225
[python3-1] ROBOT:  0.0015333499759435654 0.017591876909136772 0.0007168539450503886 -0.0031598482746630907 -0.001173175172880292 0.9999940395355225
[python3-1] ROBOT:  0.0014276872389018536 0.017587287351489067 0.0007077971240505576 -0.0031550212297588587 -0.0011663525365293026 0.9999940395355225
[python3-1] ROBOT:  0.001342549454420805 0.017621280625462532 0.0007181685650721192 -0.0031583344098180532 -0.0011624731123447418 0.9999940395355225
[python3-1] ROBOT:  0.0012560212053358555 0.017609072849154472 0.0007104816031642258 -0.0031656997743993998 -0.0011681249598041177 0.9999940395355225
[python3-1] ROBOT:  0.0011632605455815792 0.01761879026889801 0.0007130445446819067 -0.003170991549268365 -0.0011631360976025462 0.9999939799308777
[python3-1] ROBOT:  0.0010690763592720032 0.017603890970349312 0.0007073699962347746 -0.0031768716871738434 -0.0011629116488620639 0.9999939799308777
[python3-1] ROBOT:  0.0009530941024422646 0.017604773864150047 0.0007067152764648199 -0.003172052325680852 -0.0011678345035761595 0.9999939799308777
[python3-1] ROBOT:  0.0008861962705850601 0.017620382830500603 0.0007124602561816573 -0.003182612359523773 -0.0011569007765501738 0.9999939799308777
[python3-1] ROBOT:  0.0008045271970331669 0.017625244334340096 0.0007157527143135667 -0.003187003079801798 -0.0011430589947849512 0.9999939799308777
[python3-1] ROBOT:  0.0007277308031916618 0.01760348305106163 0.0007065893732942641 -0.0031897183507680893 -0.001150387804955244 0.9999939799308777
[python3-1] ROBOT:  0.0006693108007311821 0.017615100368857384 0.0007164627313613892 -0.003198537975549698 -0.001153419609181583 0.9999939799308777
[python3-1] ROBOT:  0.0006140344776213169 0.017620770260691643 0.0007203464629128575 -0.0032094574999064207 -0.0011438922956585884 0.9999939203262329
[python3-1] ROBOT:  0.0005257232114672661 0.01760316826403141 0.0007137512438930571 -0.003207547590136528 -0.0011392656015232205 0.9999939203262329
[python3-1] ROBOT:  0.00045874807983636856 0.017587071284651756 0.0007089555729180574 -0.003212680108845234 -0.0011394263710826635 0.9999939203262329
[python3-1] ROBOT:  0.00038512097671628 0.01758100837469101 0.0007144151604734361 -0.0032152016647160053 -0.0011578846024349332 0.9999939203262329
[python3-1] ROBOT:  0.0002843886613845825 0.017566226422786713 0.0007160622044466436 -0.0032050907611846924 -0.0011550552444532514 0.9999939203262329
[python3-1] ROBOT:  0.00021624984219670296 0.01755763590335846 0.0007177616353146732 -0.0032057175412774086 -0.0011546022724360228 0.9999939203262329
[python3-1] ROBOT:  0.00013762526214122772 0.017553798854351044 0.0007250504568219185 -0.0032144184224307537 -0.0011607120977714658 0.9999939203262329
[python3-1] ROBOT:  3.812601789832115e-05 0.01751909963786602 0.0007214072975330055 -0.003214156022295356 -0.0011425742413848639 0.9999939203262329
[python3-1] ROBOT:  -2.9101967811584473e-05 0.01749277673661709 0.0007213027565740049 -0.003218281315639615 -0.0011559233535081148 0.9999938607215881
[python3-1] ROBOT:  -0.00011494988575577736 0.017483539879322052 0.0007329253712669015 -0.003212356474250555 -0.0011565753957256675 0.9999939203262329
[python3-1] ROBOT:  -0.0002073841169476509 0.01744343712925911 0.0007278502453118563 -0.0032044209074229 -0.0011536173988133669 0.9999939203262329
[python3-1] ROBOT:  -0.0002837991341948509 0.01741686463356018 0.0007238712860271335 -0.0032018241472542286 -0.0011468668235465884 0.9999939799308777
[python3-1] ROBOT:  -0.00037837447598576546 0.017392022535204887 0.0007244908483698964 -0.003192981006577611 -0.0011511329794302583 0.9999939799308777
[python3-1] ROBOT:  -0.0004628719761967659 0.017381522804498672 0.000732116517610848 -0.0031926168594509363 -0.001158052822574973 0.9999939799308777
[python3-1] ROBOT:  -0.0005393060855567455 0.017343387007713318 0.0007260778220370412 -0.0031949037220329046 -0.0011530336923897266 0.9999939203262329
[python3-1] ROBOT:  -0.0006019454449415207 0.017315654084086418 0.0007246463210321963 -0.0032032541930675507 -0.001157473074272275 0.9999939203262329
[python3-1] ROBOT:  -0.0006776619702577591 0.017309624701738358 0.0007290054345503449 -0.003204507054761052 -0.0011542988941073418 0.9999939203262329
[python3-1] ROBOT:  -0.0007572299800813198 0.01727573201060295 0.0007246134337037802 -0.0032042874954640865 -0.0011377729242667556 0.9999939203262329
[python3-1] ROBOT:  -0.0008170432411134243 0.01725546456873417 0.0007265451131388545 -0.0032096486538648605 -0.0011305803200230002 0.9999939203262329
[python3-1] ROBOT:  -0.0008801901713013649 0.017226820811629295 0.000726381316781044 -0.003213573945686221 -0.001135823200456798 0.9999939203262329
[python3-1] ROBOT:  -0.0009502507746219635 0.017187556251883507 0.0007229852490127087 -0.0032188137993216515 -0.00113028718624264 0.9999939203262329
[python3-1] ROBOT:  -0.0010184231214225292 0.017149077728390694 0.000718097435310483 -0.0032219691202044487 -0.0011353968875482678 0.9999939203262329
[python3-1] ROBOT:  -0.0010752840898931026 0.017142998054623604 0.0007257325924001634 -0.0032276385463774204 -0.0011330436682328582 0.9999938607215881
[python3-1] ROBOT:  -0.0011367099359631538 0.017117688432335854 0.0007232532370835543 -0.0032302215695381165 -0.001126016490161419 0.9999938607215881
[python3-1] ROBOT:  -0.0012086769565939903 0.01711004413664341 0.0007271402864716947 -0.003225427120923996 -0.0011237126309424639 0.9999938607215881
[python3-1] ROBOT:  -0.0012940657325088978 0.017102114856243134 0.000736510322894901 -0.0032166920136660337 -0.0011248212540522218 0.9999939203262329
[python3-1] ROBOT:  -0.001347303856164217 0.01706593669950962 0.000734536093659699 -0.003223720472306013 -0.001130097545683384 0.9999938607215881
[python3-1] ROBOT:  -0.0014124982990324497 0.01703493855893612 0.0007338157156482339 -0.0032212608493864536 -0.0011417841305956244 0.9999938607215881
[python3-1] ROBOT:  -0.0015003327280282974 0.017000075429677963 0.0007363286567851901 -0.003204439068213105 -0.0011460500536486506 0.9999939203262329
[python3-1] ROBOT:  -0.0015750536695122719 0.01694813184440136 0.0007290958310477436 -0.0031948129180818796 -0.0011472427286207676 0.9999939799308777
[python3-1] ROBOT:  -0.0016210577450692654 0.016911083832383156 0.0007305280887521803 -0.0031983815133571625 -0.0011464902199804783 0.9999939799308777
[python3-1] ROBOT:  -0.0016823168843984604 0.01688745804131031 0.0007409817189909518 -0.003194736549630761 -0.001144164940342307 0.9999939799308777
[python3-1] ROBOT:  -0.0017104148864746094 0.016869137063622475 0.0007523337844759226 -0.0032110430765897036 -0.00115401076618582 0.9999938607215881
[python3-1] ROBOT:  -0.0017452137544751167 0.01681986078619957 0.0007528936257585883 -0.0032222317531704903 -0.001154984114691615 0.9999938607215881
[python3-1] ROBOT:  -0.0018065227195620537 0.01674746535718441 0.000738956849090755 -0.003221291583031416 -0.001140396692790091 0.9999938607215881
[python3-1] ROBOT:  -0.0018652132712304592 0.016730044037103653 0.0007483700755983591 -0.0032199975103139877 -0.001147966948337853 0.9999938607215881
[python3-1] ROBOT:  -0.0019390345551073551 0.016692185774445534 0.0007588653825223446 -0.0032099976669996977 -0.0011518447427079082 0.9999938607215881
[python3-1] ROBOT:  -0.001985117793083191 0.016654890030622482 0.000765698729082942 -0.0032112805638462305 -0.0011358179617673159 0.9999939203262329
[python3-1] ROBOT:  -0.002040248364210129 0.016604742035269737 0.0007596969371661544 -0.003211559262126684 -0.0011317539028823376 0.9999939203262329
[python3-1] ROBOT:  -0.002098947297781706 0.016556767746806145 0.0007559272344224155 -0.003209304064512253 -0.0011337943142279983 0.9999939203262329
[python3-1] ROBOT:  -0.0021568224765360355 0.01651042327284813 0.0007587798754684627 -0.0032134042121469975 -0.0011422460665926337 0.9999938607215881
[python3-1] ROBOT:  -0.0022067707031965256 0.0164706539362669 0.0007609095773659647 -0.0032129879109561443 -0.0011561872670426965 0.9999938607215881
[python3-1] ROBOT:  -0.002245801966637373 0.016412116587162018 0.0007568214205093682 -0.0032234899699687958 -0.0011508576571941376 0.9999938607215881
[python3-1] ROBOT:  -0.002292400225996971 0.016383163630962372 0.0007613607449457049 -0.0032270934898406267 -0.0011612712405622005 0.9999938011169434
[python3-1] ROBOT:  -0.0023484667763113976 0.016337044537067413 0.0007601919933222234 -0.003224131651222706 -0.0011536178644746542 0.9999938607215881
[python3-1] ROBOT:  -0.002398333977907896 0.016294127330183983 0.0007594974595122039 -0.0032187234610319138 -0.0011631313245743513 0.9999938011169434
[python3-1] ROBOT:  -0.0024286415427923203 0.016255998983979225 0.0007572111207991838 -0.0032226359471678734 -0.0011618840508162975 0.9999938607215881
[python3-1] ROBOT:  -0.00250482140108943 0.016193406656384468 0.0007473004516214132 -0.003208729438483715 -0.0011560255661606789 0.9999938607215881
[python3-1] ROBOT:  -0.002539483830332756 0.016174882650375366 0.0007535921176895499 -0.003212324110791087 -0.0011553172953426838 0.9999938607215881
[python3-1] ROBOT:  -0.0025927689857780933 0.01611836813390255 0.0007445934461429715 -0.003207168774679303 -0.001147571369074285 0.9999939203262329
[python3-1] ROBOT:  -0.002634919248521328 0.016064349561929703 0.0007423879578709602 -0.003211419563740492 -0.0011439989320933819 0.9999939203262329
[python3-1] ROBOT:  -0.0026538902893662453 0.016034547239542007 0.000752850784920156 -0.0032250559888780117 -0.0011520911939442158 0.9999938607215881
[python3-1] ROBOT:  -0.0027040839195251465 0.01599445380270481 0.0007541760569438338 -0.0032238448038697243 -0.001145799644291401 0.9999938607215881
[python3-1] ROBOT:  -0.002724385354667902 0.015945862978696823 0.0007558002835139632 -0.003234041156247258 -0.001135832630097866 0.9999938607215881
[python3-1] ROBOT:  -0.002783530857414007 0.015902645885944366 0.0007653306238353252 -0.0032271374948322773 -0.0011530030751600862 0.9999938011169434
[INFO] [2cpp_executable-2]: process started with pid [24131]
[2cpp_executable-2] Warning: Invalid frame ID "bodyy" passed to canTransform argument target_frame - frame does not exist
[2cpp_executable-2]          at line 93 in ./src/buffer_core.cpp
[2cpp_executable-2] Warning: Invalid frame ID "bodyy" passed to canTransform argument target_frame - frame does not exist
[2cpp_executable-2]          at line 93 in ./src/buffer_core.cpp
[2cpp_executable-2] Warning: Invalid frame ID "bodyy" passed to canTransform argument target_frame - frame does not exist
[2cpp_executable-2]          at line 93 in ./src/buffer_core.cpp
[2cpp_executable-2] Warning: Invalid frame ID "bodyy" passed to canTransform argument target_frame - frame does not exist
[2cpp_executable-2]          at line 93 in ./src/buffer_core.cpp
[2cpp_executable-2] Warning: Invalid frame ID "bodyy" passed to canTransform argument target_frame - frame does not exist
[2cpp_executable-2]          at line 93 in ./src/buffer_core.cpp
[python3-1] ROBOT:  -0.002807260025292635 0.01583118550479412 0.0007591332541778684 -0.0032340732868760824 -0.00114070950075984 0.9999938011169434
[python3-1] ROBOT:  -0.002853835467249155 0.015787798911333084 0.0007655591471120715 -0.003232932649552822 -0.0011300202459096909 0.9999938607215881
[python3-1] ROBOT:  -0.0028862450271844864 0.015743626281619072 0.0007707163458690047 -0.0032431057188659906 -0.0011371186701580882 0.9999938011169434
[python3-1] ROBOT:  -0.0029388340190052986 0.015685567632317543 0.000773813808336854 -0.003249488538131118 -0.0011256593279540539 0.9999938011169434
[python3-1] ROBOT:  -0.00298630865290761 0.015627404674887657 0.0007682959549129009 -0.003248529741540551 -0.0011299101170152426 0.9999938011169434
[python3-1] ROBOT:  -0.003051395993679762 0.015583347529172897 0.0007691655191592872 -0.0032422945369035006 -0.0011223421897739172 0.9999938011169434
[python3-1] ROBOT:  -0.0031049707904458046 0.015526228584349155 0.0007642754935659468 -0.0032403399236500263 -0.0011190813966095448 0.9999938011169434
[python3-1] ROBOT:  -0.003162203822284937 0.015503649599850178 0.0007736391271464527 -0.003235578304156661 -0.0011132428189739585 0.9999938011169434
[python3-1] ROBOT:  -0.003189055249094963 0.015445471741259098 0.0007688178448006511 -0.003243759972974658 -0.0011117324465885758 0.9999938011169434
[python3-1] ROBOT:  -0.0032462915405631065 0.015388112515211105 0.0007603768608532846 -0.003242742270231247 -0.0010897961910814047 0.9999938607215881
[python3-1] ROBOT:  -0.0032928786240518093 0.01535333227366209 0.0007653094362467527 -0.0032440233044326305 -0.0010902858339250088 0.9999938607215881
[python3-1] ROBOT:  -0.003352719359099865 0.015288491733372211 0.0007622469565831125 -0.0032427036203444004 -0.0010964360553771257 0.9999938607215881
[python3-1] ROBOT:  -0.003418475389480591 0.015252139419317245 0.0007693791994825006 -0.0032392884604632854 -0.0011070551117882133 0.9999938607215881
[python3-1] ROBOT:  -0.0034530949778854847 0.015208208002150059 0.0007726431358605623 -0.0032447045668959618 -0.0010991425951942801 0.9999938011169434
[python3-1] ROBOT:  -0.0035133957862854004 0.015164926648139954 0.0007766843191348016 -0.003242878708988428 -0.0010898029431700706 0.9999938607215881
[python3-1] ROBOT:  -0.0035773729905486107 0.015101270750164986 0.0007655626395717263 -0.003238344332203269 -0.0010990811279043555 0.9999938607215881
[python3-1] ROBOT:  -0.003630890976637602 0.01505849789828062 0.0007651198538951576 -0.003239283338189125 -0.0010987540008500218 0.9999938607215881
[python3-1] ROBOT:  -0.0036729881539940834 0.015018799342215061 0.0007676627137698233 -0.0032436191104352474 -0.0011014246847480536 0.9999938011169434
[python3-1] ROBOT:  -0.0037243287079036236 0.014994367025792599 0.0007754990947432816 -0.0032404442317783833 -0.0011091503547504544 0.9999938011169434
[python3-1] ROBOT:  -0.0037924135103821754 0.014951100572943687 0.0007743106689304113 -0.0032284266781061888 -0.0011090143816545606 0.9999938607215881
[python3-1] ROBOT:  -0.003815043717622757 0.014897805638611317 0.0007671793573535979 -0.003239097073674202 -0.001114453305490315 0.9999938011169434
[python3-1] ROBOT:  -0.003850598819553852 0.014885632321238518 0.0007777212304063141 -0.0032417182810604572 -0.001116622588597238 0.9999938011169434
[python3-1] ROBOT:  -0.0038840887136757374 0.01484196912497282 0.000774720567278564 -0.003241546917706728 -0.0011054861824959517 0.9999938011169434
[python3-1] ROBOT:  -0.003920445218682289 0.014802924357354641 0.0007700595306232572 -0.0032406076788902283 -0.001114889862947166 0.9999938011169434
[python3-1] ROBOT:  -0.003957295324653387 0.014774244278669357 0.0007713687955401838 -0.0032381112687289715 -0.0011075561633333564 0.9999938607215881
[python3-1] ROBOT:  -0.003999895416200161 0.014710428193211555 0.0007564774132333696 -0.0032358383759856224 -0.0011145203607156873 0.9999938011169434
[python3-1] ROBOT:  -0.004021403379738331 0.014684539288282394 0.0007615599897690117 -0.003248771885409951 -0.001127815805375576 0.9999938011169434
[python3-1] ROBOT:  -0.0040733302012085915 0.014615434221923351 0.000745472323615104 -0.003245874308049679 -0.0011182441376149654 0.9999938011169434
[python3-1] ROBOT:  -0.004121553152799606 0.014585689641535282 0.0007477350300177932 -0.0032418863847851753 -0.0011149017373099923 0.9999938011169434
[python3-1] ROBOT:  -0.004172283690422773 0.014562854543328285 0.000750489067286253 -0.0032346807420253754 -0.0011195176048204303 0.9999938607215881
[python3-1] ROBOT:  -0.004214128013700247 0.014519684948027134 0.0007532538729719818 -0.0032363771460950375 -0.0011264514178037643 0.9999938011169434
[python3-1] ROBOT:  -0.004261563997715712 0.014495051465928555 0.0007587578147649765 -0.003233055118471384 -0.0011173761449754238 0.9999938607215881
[python3-1] ROBOT:  -0.004291371908038855 0.014445336535573006 0.0007570180459879339 -0.0032352511771023273 -0.0011119559640064836 0.9999938607215881
[python3-1] ROBOT:  -0.004319541621953249 0.014399753883481026 0.0007530652219429612 -0.003239829558879137 -0.001116048195399344 0.9999938011169434
[python3-1] ROBOT:  -0.004347244743257761 0.014333339408040047 0.0007396571454592049 -0.003245707368478179 -0.0011228823568671942 0.9999938011169434
[python3-1] ROBOT:  -0.004372482653707266 0.014301628805696964 0.0007434153812937438 -0.0032553456258028746 -0.0011033124756067991 0.9999938011169434
[python3-1] ROBOT:  -0.004388964269310236 0.014233462512493134 0.0007291470537893474 -0.0032647724729031324 -0.0011038585798814893 0.9999938011169434
[python3-1] ROBOT:  -0.004440034739673138 0.014207137748599052 0.0007338917348533869 -0.003259505843743682 -0.0011075426591560245 0.9999938011169434
[python3-1] ROBOT:  -0.004482153803110123 0.014153707772493362 0.0007243940490297973 -0.003256851574406028 -0.0010971445590257645 0.9999938011169434
[python3-1] ROBOT:  -0.004530980717390776 0.014110427349805832 0.0007201119442470372 -0.0032511986792087555 -0.0010870296973735094 0.9999938607215881
[python3-1] ROBOT:  -0.004567263647913933 0.014077508822083473 0.0007206545560620725 -0.0032506370916962624 -0.0010820514289662242 0.9999938607215881
[python3-1] ROBOT:  -0.004600768443197012 0.014050633646547794 0.0007195136859081686 -0.0032521050889045 -0.0010814282577484846 0.9999938607215881
[python3-1] ROBOT:  -0.0046341330744326115 0.014016492292284966 0.0007172679179348052 -0.003249419154599309 -0.0010779504664242268 0.9999938607215881
[python3-1] ROBOT:  -0.004652066621929407 0.013968193903565407 0.0007097507477737963 -0.0032543742563575506 -0.0010731435613706708 0.9999938607215881
[python3-1] ROBOT:  -0.004687999840825796 0.01394720934331417 0.0007158126682043076 -0.003256608033552766 -0.001076609012670815 0.9999938607215881
[python3-1] ROBOT:  -0.0047379364259541035 0.013907084241509438 0.0007084342651069164 -0.0032487167045474052 -0.0010760425357148051 0.9999938607215881
[python3-1] ROBOT:  -0.004781841766089201 0.013887844979763031 0.0007187728188000619 -0.0032446321565657854 -0.0010671605123206973 0.9999939203262329
[python3-1] ROBOT:  -0.004795303102582693 0.013848504982888699 0.0007116287597455084 -0.0032524066045880318 -0.0010742713930085301 0.9999938607215881
[python3-1] ROBOT:  -0.004806167911738157 0.013812634162604809 0.0007103566313162446 -0.003260062076151371 -0.0010789488442242146 0.9999938607215881
[python3-1] ROBOT:  -0.004807242192327976 0.013791600242257118 0.0007158924709074199 -0.003275176277384162 -0.0010840760078281164 0.9999938011169434
[python3-1] ROBOT:  -0.004866305273026228 0.013754613697528839 0.0007105442928150296 -0.0032591286581009626 -0.001086608273908496 0.9999938011169434
[python3-1] ROBOT:  -0.004885193891823292 0.013734886422753334 0.0007146918796934187 -0.003261828562244773 -0.0010734499664977193 0.9999938607215881
[python3-1] ROBOT:  -0.00493529113009572 0.013709349557757378 0.0007166647701524198 -0.003250000299885869 -0.0010848662350326777 0.9999938607215881
[python3-1] ROBOT:  -0.0049488116055727005 0.013692967593669891 0.00072135851951316 -0.0032525609713047743 -0.0010962634114548564 0.9999938607215881
[python3-1] ROBOT:  -0.004963132087141275 0.013674557209014893 0.0007229591719806194 -0.003254825482144952 -0.001079596928320825 0.9999938607215881
[python3-1] ROBOT:  -0.004992801696062088 0.013655665330588818 0.0007228310569189489 -0.0032494140323251486 -0.0010863369097933173 0.9999938607215881
[python3-1] ROBOT:  -0.004998922348022461 0.013643905520439148 0.0007296159164980054 -0.0032551202457398176 -0.0010874132858589292 0.9999938011169434
[python3-1] ROBOT:  -0.005017867777496576 0.013607916422188282 0.00072711386019364 -0.0032572902273386717 -0.0010889994446188211 0.9999938011169434
[python3-1] ROBOT:  -0.005031147971749306 0.013578470796346664 0.0007237146492116153 -0.0032601358834654093 -0.0010758951539173722 0.9999938607215881
[python3-1] ROBOT:  -0.005053374916315079 0.013566561974585056 0.0007329809013754129 -0.003260407829657197 -0.0010840308386832476 0.9999938011169434
[INFO] [rtabmap-3]: process started with pid [24300]
[INFO] [rtabmap_viz-4]: process started with pid [24302]
[INFO] [rviz2-5]: process started with pid [24304]
